year DOY HR MN      v     d      beta     ma 
2018  75  9 14   471.4   5.70   1.15   7.9
2018  75  9 15   471.2   5.69   1.04   7.6
2018  75  9 16   466.8   5.32   0.91   7.3
2018  75  9 17   467.3   5.29   0.91   7.3
2018  75  9 18   472.0   5.04   0.88   7.1
2018  75  9 19   472.0   5.04   0.86   7.1
2018  75  9 20   472.2   5.07   0.88   7.2
2018  75  9 21   472.2   5.18   0.89   7.2
2018  75  9 22 99999.9 999.99 999.99 999.9
2018  75  9 23   462.2   5.67   0.78   7.1
2018  75  9 24   462.2   5.67   0.77   7.0
2018  75  9 25   466.2   5.08   0.71   6.5
2018  75  9 26   477.7   5.20   0.78   6.8
2018  75  9 27   485.0   4.91   0.73   6.7
2018  75  9 28   486.5   4.67   0.68   6.5
2018  75  9 29   486.2   5.61   0.90   7.3
2018  75  9 30   487.9   5.55   0.88   7.3
2018  75  9 31   488.3   5.54   0.85   7.2
2018  75  9 32 99999.9 999.99 999.99 999.9
2018  75  9 33   475.8   5.12   0.81   6.8
2018  75  9 34   475.8   5.12   0.80   6.8
2018  75  9 35   475.8   5.12   0.80   6.7
2018  75  9 36   474.1   4.80   0.76   6.6
2018  75  9 37   474.1   4.80   0.76   6.6
2018  75  9 38   474.1   4.80   0.76   6.6
2018  75  9 39   468.0   4.67   0.73   6.4
2018  75  9 40   469.1   4.58   0.72   6.4
2018  75  9 41   469.6   4.54   0.73   6.4
2018  75  9 42   467.9   4.74   0.73   6.5
2018  75  9 43   467.9   4.74   0.74   6.6
2018  75  9 44 99999.9 999.99 999.99 999.9
2018  75  9 45 99999.9 999.99 999.99 999.9
2018  75  9 46   460.4   5.54   0.97   7.0
2018  75  9 47   460.4   5.54   0.97   7.0
2018  75  9 48   465.3   4.86   0.72   6.6
2018  75  9 49   465.4   4.84   0.73   6.7
2018  75  9 50   457.3   5.27   0.84   6.9
2018  75  9 51   455.8   5.45   0.87   7.0
2018  75  9 52   453.5   5.96   1.01   7.3
2018  75  9 53   465.5   5.44   0.98   7.2
2018  75  9 54   456.7   5.48   0.89   7.1
2018  75  9 55   455.6   5.77   0.93   7.2
2018  75  9 56   463.6   6.25   1.18   7.7
2018  75  9 57   463.2   6.25   1.20   7.7
2018  75  9 58   458.4   6.23   1.14   7.7
2018  75  9 59   454.3   6.26   1.04   7.6
2018  75 10  0   456.2   6.34   1.17   7.7
2018  75 10  1   460.1   6.09   1.07   7.6
2018  75 10  2   459.2   6.37   1.24   7.9
2018  75 10  3   461.9   5.60   1.00   7.5
2018  75 10  4   463.5   5.17   0.93   7.4
2018  75 10  5   458.2   6.51   1.32   8.3
2018  75 10  6   458.5   6.50   1.38   8.4
2018  75 10  7   457.6   6.60   1.42   8.4
2018  75 10  8   468.7   5.27   0.96   7.7
2018  75 10  9   468.7   5.27   0.94   7.6
2018  75 10 10 99999.9 999.99 999.99 999.9
2018  75 10 11   456.8   6.12   1.18   8.0
2018  75 10 12   456.8   6.12   1.17   7.9
2018  75 10 13   457.9   6.03   1.15   7.9
2018  75 10 14   464.2   5.51   1.04   7.6
2018  75 10 15   464.2   5.51   1.03   7.6
2018  75 10 16 99999.9 999.99 999.99 999.9
2018  75 10 17   461.3   5.83   1.14   7.8
2018  75 10 18   459.3   5.77   1.15   7.8
2018  75 10 19   460.7   5.51   1.05   7.6
2018  75 10 20   460.7   5.51   1.05   7.6
2018  75 10 21   464.0   6.95   1.24   8.7
2018  75 10 22   463.5   6.52   1.20   8.5
2018  75 10 23   462.3   5.43   1.16   8.0
2018  75 10 24 99999.9 999.99 999.99 999.9
2018  75 10 25   464.8   5.66   1.18   8.2
2018  75 10 26   464.3   5.70   1.21   8.3
2018  75 10 27   470.4   4.78   0.85   7.6
2018  75 10 28   470.4   4.78   0.85   7.6
2018  75 10 29 99999.9 999.99 999.99 999.9
2018  75 10 30 99999.9 999.99 999.99 999.9
2018  75 10 31   457.6   5.86   1.31   8.2
2018  75 10 32   456.5   5.60   1.19   7.9
2018  75 10 33   456.6   5.78   1.24   8.0
2018  75 10 34   456.7   5.81   1.28   8.1
2018  75 10 35   456.8   6.25   1.36   8.3
2018  75 10 36   456.8   6.25   1.32   8.2
2018  75 10 37   459.2   5.61   1.10   7.8
2018  75 10 38   459.2   5.61   1.10   7.8
2018  75 10 39 99999.9 999.99 999.99 999.9
2018  75 10 40   458.4   5.85   1.19   7.8
2018  75 10 41   458.6   5.98   1.22   7.9
2018  75 10 42   459.2   6.18   1.27   8.0
2018  75 10 43   460.8   5.61   1.11   7.7
2018  75 10 44   461.7   5.92   1.19   7.9
2018  75 10 45   461.9   5.98   1.20   7.9
2018  75 10 46   459.9   5.77   1.13   7.8
2018  75 10 47   459.2   5.74   1.16   7.9
2018  75 10 48   458.6   5.77   1.13   7.8
2018  75 10 49   461.2   6.06   1.24   8.0
2018  75 10 50   462.0   5.58   1.12   7.8
2018  75 10 51   462.5   5.71   1.15   7.9
2018  75 10 52   463.1   5.86   1.19   8.0
2018  75 10 53   462.9   5.80   1.20   8.0
2018  75 10 54   462.9   5.80   1.20   8.0
2018  75 10 55   455.7   5.33   1.02   7.5
2018  75 10 56   455.7   5.33   1.06   7.7
2018  75 10 57   457.2   5.83   1.20   8.0
2018  75 10 58   457.3   5.86   1.19   8.0
2018  75 10 59   459.5   6.31   1.47   8.4
2018  75 11  0   458.3   6.05   1.33   8.2
2018  75 11  1   457.1   5.77   1.19   8.0
2018  75 11  2   459.1   5.69   1.18   8.0
2018  75 11  3   459.1   5.69   1.18   8.0
2018  75 11  4   455.5   5.40   1.08   7.8
2018  75 11  5   455.8   5.42   1.10   7.8
2018  75 11  6   456.8   5.48   1.11   7.9
2018  75 11  7   458.1   5.74   1.18   8.0
2018  75 11  8   458.2   5.76   1.17   8.0
2018  75 11  9   455.0   5.58   1.07   7.8
2018  75 11 10   457.4   5.67   1.11   7.8
2018  75 11 11   460.3   5.78   1.19   7.9
2018  75 11 12   459.6   5.63   1.12   7.8
2018  75 11 13   459.7   5.61   1.11   7.8
2018  75 11 14   459.9   5.55   1.11   7.8
2018  75 11 15   458.1   5.19   0.96   7.5
2018  75 11 16   460.2   5.25   1.00   7.5
2018  75 11 17   461.5   5.30   1.01   7.5
2018  75 11 18   457.1   6.00   1.19   8.0
2018  75 11 19   457.1   6.00   1.18   8.0
2018  75 11 20   457.5   5.60   1.08   7.7
2018  75 11 21   457.5   5.61   1.10   7.8
2018  75 11 22   456.4   5.93   1.23   8.0
2018  75 11 23   457.3   5.66   1.06   7.8
2018  75 11 24   457.7   5.58   1.01   7.7
2018  75 11 25   457.9   5.59   1.02   7.7
2018  75 11 26   458.2   5.49   1.00   7.6
2018  75 11 27   458.2   5.47   1.00   7.6
2018  75 11 28   457.6   5.61   0.97   7.6
2018  75 11 29   457.8   5.42   0.94   7.4
2018  75 11 30   457.9   5.36   0.97   7.5
2018  75 11 31   456.7   5.49   0.96   7.5
2018  75 11 32   456.2   5.67   1.00   7.6
2018  75 11 33   455.8   5.87   1.07   7.8
2018  75 11 34   456.4   6.28   1.19   8.1
2018  75 11 35   456.2   6.18   1.14   8.0
2018  75 11 36   455.6   5.68   0.96   7.5
2018  75 11 37   456.0   5.75   1.00   7.6
2018  75 11 38   456.1   5.76   1.01   7.6
2018  75 11 39   454.8   5.70   1.00   7.6
2018  75 11 40   455.0   5.79   1.01   7.6
2018  75 11 41   454.8   5.82   1.01   7.6
2018  75 11 42   454.2   5.31   0.89   7.2
2018  75 11 43   453.9   5.41   0.91   7.4
2018  75 11 44   449.4   5.47   0.91   7.3
2018  75 11 45   446.6   5.33   0.91   7.2
2018  75 11 46   446.5   6.13   1.04   7.7
2018  75 11 47   446.5   6.13   1.02   7.6
2018  75 11 48   444.7   5.70   0.93   7.3
2018  75 11 49   443.9   5.64   0.85   6.9
2018  75 11 50   443.6   5.65   0.86   6.9
2018  75 11 51   444.5   5.91   0.83   7.1
2018  75 11 52   444.2   5.85   0.84   6.9
2018  75 11 53   444.6   5.80   0.82   6.8
2018  75 11 54 99999.9 999.99 999.99 999.9
2018  75 11 55   442.2   5.94   0.78   6.8
2018  75 11 56   442.2   5.94   0.78   6.8
2018  75 11 57 99999.9 999.99 999.99 999.9
2018  75 11 58   439.3   5.90   0.83   6.8
2018  75 11 59   439.4   5.97   0.87   7.0
2018  75 12  0   442.3   5.96   0.78   6.7
2018  75 12  1   445.2   5.54   0.71   6.5
2018  75 12  2   441.3   5.37   0.76   6.5
2018  75 12  3   440.9   5.36   0.79   6.6
2018  75 12  4   438.8   6.02   0.89   6.9
2018  75 12  5   438.8   6.02   0.89   6.9
2018  75 12  6   438.8   6.02   0.90   7.0
2018  75 12  7   441.4   6.32   0.97   7.1
2018  75 12  8   438.8   6.45   0.98   7.1
2018  75 12  9   435.3   6.52   0.97   7.1
2018  75 12 10   436.7   6.39   0.86   6.8
2018  75 12 11   441.1   5.58   0.72   6.3
2018  75 12 12   442.0   5.48   0.68   6.1
2018  75 12 13   442.5   5.78   0.67   6.3
2018  75 12 14   442.0   5.62   0.70   6.4
2018  75 12 15   441.5   5.64   0.70   6.3
2018  75 12 16   441.2   5.65   0.75   6.4
2018  75 12 17   439.6   5.90   0.78   6.6
2018  75 12 18   440.0   5.81   0.77   6.6
2018  75 12 19   439.6   5.71   0.76   6.5
2018  75 12 20   438.1   5.80   0.79   6.5
2018  75 12 21   438.6   5.72   0.77   6.5
2018  75 12 22   438.7   5.70   0.77   6.5
2018  75 12 23   440.0   5.24   0.69   6.2
2018  75 12 24   440.0   5.24   0.69   6.2
2018  75 12 25   439.7   5.59   0.71   6.4
2018  75 12 26   438.1   5.42   0.69   6.3
2018  75 12 27   437.0   5.30   0.67   6.2
2018  75 12 28   436.8   5.25   0.65   6.2
2018  75 12 29   436.8   5.25   0.64   6.1
2018  75 12 30 99999.9 999.99 999.99 999.9
2018  75 12 31 99999.9 999.99 999.99 999.9
2018  75 12 32   437.7   5.76   0.65   6.3
2018  75 12 33   438.8   5.81   0.65   6.3
2018  75 12 34   452.2   6.53   0.68   6.9
2018  75 12 35   453.3   6.58   0.68   6.9
2018  75 12 36   438.4   5.35   0.59   6.1
2018  75 12 37   439.4   5.45   0.60   6.1
2018  75 12 38   455.5   7.16   0.81   7.3
2018  75 12 39   453.5   6.81   0.71   6.9
2018  75 12 40   445.8   5.45   0.49   6.0
2018  75 12 41   445.8   5.43   0.47   5.9
2018  75 12 42   445.8   6.12   0.53   6.3
2018  75 12 43   445.8   6.12   0.53   6.3
2018  75 12 44   447.1   6.25   0.55   6.3
2018  75 12 45   447.1   6.25   0.55   6.3
2018  75 12 46   444.0   5.96   0.52   6.1
2018  75 12 47   444.0   5.96   0.52   6.1
2018  75 12 48   442.3   5.80   0.50   6.0
2018  75 12 49   442.7   5.92   0.52   6.1
2018  75 12 50   445.6   6.83   0.61   6.6
2018  75 12 51   445.6   6.83   0.61   6.6
2018  75 12 52   447.4   6.20   0.53   6.3
2018  75 12 53   446.6   6.05   0.51   6.1
2018  75 12 54   445.2   5.80   0.49   6.0
2018  75 12 55   445.2   5.80   0.48   6.0
2018  75 12 56   441.2   5.70   0.48   5.8
2018  75 12 57   441.3   5.79   0.49   5.9
2018  75 12 58   441.3   5.84   0.49   5.9
2018  75 12 59   443.4   6.24   0.56   6.1
2018  75 13  0   444.8   6.06   0.52   6.0
2018  75 13  1   445.5   5.97   0.50   6.0
2018  75 13  2 99999.9 999.99 999.99 999.9
2018  75 13  3   443.2   6.00   0.50   6.0
2018  75 13  4   443.2   6.00   0.49   6.0
2018  75 13  5 99999.9 999.99 999.99 999.9
2018  75 13  6   441.6   5.77   0.47   5.8
2018  75 13  7   441.6   5.77   0.46   5.8
2018  75 13  8   439.3   5.64   0.46   5.7
2018  75 13  9   439.3   5.64   0.46   5.7
2018  75 13 10 99999.9 999.99 999.99 999.9
2018  75 13 11   439.0   5.92   0.49   5.8
2018  75 13 12   439.0   5.92   0.49   5.8
2018  75 13 13   439.2   5.91   0.50   6.0
2018  75 13 14   439.3   5.91   0.52   6.0
2018  75 13 15   443.9   5.94   0.54   6.1
2018  75 13 16   442.3   5.70   0.49   5.8
2018  75 13 17   439.7   5.30   0.45   5.6
2018  75 13 18   439.7   5.30   0.44   5.5
2018  75 13 19   439.4   5.73   0.48   5.8
2018  75 13 20   439.4   5.73   0.48   5.8
2018  75 13 21   439.4   5.73   0.48   5.8
2018  75 13 22   440.3   6.44   0.57   6.1
2018  75 13 23   440.3   6.44   0.57   6.0
2018  75 13 24   439.5   6.08   0.50   5.9
2018  75 13 25   439.5   6.08   0.50   5.9
2018  75 13 26 99999.9 999.99 999.99 999.9
2018  75 13 27   437.2   6.26   0.51   5.9
2018  75 13 28   437.2   6.26   0.51   5.9
2018  75 13 29   437.2   6.26   0.50   5.9
2018  75 13 30   437.5   5.96   0.48   5.7
2018  75 13 31   437.5   5.96   0.47   5.7
2018  75 13 32   436.6   5.86   0.46   5.6
2018  75 13 33   436.6   5.86   0.45   5.6
2018  75 13 34   436.6   5.86   0.46   5.6
2018  75 13 35   436.9   5.90   0.45   5.6
2018  75 13 36   436.9   5.90   0.46   5.6
2018  75 13 37 99999.9 999.99 999.99 999.9
2018  75 13 38   435.4   6.13   0.47   5.7
2018  75 13 39   435.4   6.13   0.47   5.7
2018  75 13 40   435.3   6.17   0.47   5.7
2018  75 13 41   435.3   6.17   0.47   5.6
2018  75 13 42   436.2   6.42   0.49   5.7
2018  75 13 43   436.5   6.50   0.49   5.8
2018  75 13 44 99999.9 999.99 999.99 999.9
2018  75 13 45   435.1   6.27   0.47   5.6
2018  75 13 46   435.1   6.27   0.47   5.6
2018  75 13 47   435.1   6.27   0.47   5.6
2018  75 13 48   432.6   6.76   0.54   5.8
2018  75 13 49   432.6   6.76   0.54   5.8
2018  75 13 50   432.6   6.76   0.54   5.8
2018  75 13 51   432.6   6.41   0.49   5.7
2018  75 13 52   432.6   6.41   0.49   5.6
2018  75 13 53   432.6   6.31   0.47   5.6
2018  75 13 54   432.6   6.31   0.47   5.6
2018  75 13 55 99999.9 999.99 999.99 999.9
2018  75 13 56   429.8   6.53   0.51   5.7
2018  75 13 57   429.8   6.53   0.50   5.7
2018  75 13 58   429.8   6.53   0.50   5.6
2018  75 13 59   431.4   6.47   0.48   5.6
2018  75 14  0   431.5   6.46   0.47   5.6
2018  75 14  1   432.0   6.41   0.47   5.6
2018  75 14  2   432.1   6.40   0.46   5.5
2018  75 14  3   433.1   6.26   0.44   5.5
2018  75 14  4   433.1   6.26   0.44   5.5
2018  75 14  5   432.7   6.56   0.47   5.6
2018  75 14  6   432.7   6.56   0.47   5.6
2018  75 14  7 99999.9 999.99 999.99 999.9
2018  75 14  8   433.0   6.39   0.44   5.5
2018  75 14  9   433.0   6.39   0.45   5.5
2018  75 14 10   431.4   6.58   0.47   5.6
2018  75 14 11   431.4   6.58   0.47   5.6
2018  75 14 12 99999.9 999.99 999.99 999.9
2018  75 14 13   430.6   6.37   0.46   5.4
2018  75 14 14   430.6   6.37   0.46   5.4
2018  75 14 15   431.7   6.65   0.47   5.5
2018  75 14 16   431.7   6.65   0.46   5.5
2018  75 14 17   431.4   6.65   0.46   5.5
2018  75 14 18   431.4   6.65   0.47   5.5
2018  75 14 19   431.9   6.62   0.46   5.5
2018  75 14 20   432.3   6.59   0.46   5.5
2018  75 14 21   432.3   6.59   0.45   5.5
2018  75 14 22   430.5   6.78   0.47   5.5
2018  75 14 23   430.5   6.78   0.46   5.5
2018  75 14 24   430.8   6.72   0.45   5.4
2018  75 14 25   430.8   6.72   0.45   5.4
2018  75 14 26   432.1   6.27   0.41   5.3
2018  75 14 27   432.3   6.43   0.43   5.3
2018  75 14 28   433.2   6.44   0.43   5.3
2018  75 14 29   433.3   6.43   0.43   5.3
2018  75 14 30 99999.9 999.99 999.99 999.9
2018  75 14 31   432.6   6.78   0.47   5.5
2018  75 14 32   432.5   6.73   0.46   5.4
2018  75 14 33   432.3   6.42   0.42   5.3
2018  75 14 34   432.2   6.35   0.42   5.3
2018  75 14 35 99999.9 999.99 999.99 999.9
2018  75 14 36 99999.9 999.99 999.99 999.9
2018  75 14 37 99999.9 999.99 999.99 999.9
2018  75 14 38   429.8   6.39   0.42   5.3
2018  75 14 39   429.8   6.39   0.43   5.3
2018  75 14 40   431.9   6.52   0.43   5.4
2018  75 14 41   433.0   6.51   0.42   5.3
2018  75 14 42   435.4   6.23   0.40   5.2
2018  75 14 43   435.6   6.40   0.41   5.3
2018  75 14 44   441.7   7.43   0.46   5.7
2018  75 14 45   444.6   7.75   0.50   5.8
2018  75 14 46   445.4   7.81   0.51   5.8
2018  75 14 47   439.9   7.50   0.45   5.7
2018  75 14 48   439.9   7.50   0.45   5.7
2018  75 14 49   439.9   7.50   0.45   5.7
2018  75 14 50 99999.9 999.99 999.99 999.9
2018  75 14 51 99999.9 999.99 999.99 999.9
2018  75 14 52 99999.9 999.99 999.99 999.9
2018  75 14 53 99999.9 999.99 999.99 999.9
2018  75 14 54 99999.9 999.99 999.99 999.9
2018  75 14 55 99999.9 999.99 999.99 999.9
2018  75 14 56   436.4   7.12   0.43   5.5
2018  75 14 57   442.1   7.45   0.44   5.6
2018  75 14 58   439.8   7.21   0.42   5.5
2018  75 14 59   440.4   7.10   0.41   5.4
2018  75 15  0   443.4   7.10   0.40   5.4
2018  75 15  1   442.0   7.06   0.41   5.4
2018  75 15  2   442.0   7.06   0.41   5.3
2018  75 15  3   444.2   7.19   0.41   5.4
2018  75 15  4   444.4   7.20   0.41   5.4
2018  75 15  5   443.8   7.51   0.43   5.6
2018  75 15  6   443.8   7.51   0.43   5.6
2018  75 15  7   443.8   7.51   0.43   5.6
2018  75 15  8 99999.9 999.99 999.99 999.9
2018  75 15  9 99999.9 999.99 999.99 999.9
2018  75 15 10   448.4   7.32   0.41   5.5
2018  75 15 11   448.4   7.32   0.41   5.5
2018  75 15 12   446.6   7.41   0.42   5.6
2018  75 15 13   446.6   7.41   0.42   5.5
2018  75 15 14   445.4   8.14   0.46   5.8
2018  75 15 15   444.6   7.92   0.45   5.7
2018  75 15 16   441.8   7.56   0.41   5.4
2018  75 15 17   443.9   7.49   0.40   5.4
2018  75 15 18   443.9   7.49   0.39   5.4
2018  75 15 19   443.9   7.49   0.39   5.4
2018  75 15 20 99999.9 999.99 999.99 999.9
2018  75 15 21   444.4   8.39   0.48   5.7
2018  75 15 22   444.4   8.39   0.47   5.6
2018  75 15 23   445.8   7.71   0.39   5.3
2018  75 15 24   445.9   7.64   0.38   5.3
2018  75 15 25   446.6   7.44   0.37   5.2
2018  75 15 26   446.6   7.43   0.37   5.2
2018  75 15 27   443.4   7.40   0.37   5.1
2018  75 15 28   442.9   7.60   0.37   5.2
2018  75 15 29   441.7   8.00   0.38   5.3
2018  75 15 30   440.2   7.98   0.38   5.2
2018  75 15 31   440.2   7.98   0.39   5.3
2018  75 15 32   438.4   8.25   0.41   5.4
2018  75 15 33   438.4   8.25   0.40   5.3
2018  75 15 34   439.1   7.45   0.35   5.0
2018  75 15 35   438.8   7.43   0.35   5.0
2018  75 15 36   437.2   7.37   0.35   4.9
2018  75 15 37   434.7   7.30   0.33   4.8
2018  75 15 38   437.0   6.94   0.33   4.7
2018  75 15 39   436.6   7.34   0.34   4.8
2018  75 15 40   436.8   7.07   0.31   4.7
2018  75 15 41   438.1   7.26   0.32   4.8
2018  75 15 42   439.6   7.29   0.34   4.9
2018  75 15 43   439.8   7.18   0.34   4.9
2018  75 15 44   440.6   7.51   0.36   5.0
2018  75 15 45   435.9   7.26   0.33   4.9
2018  75 15 46   435.8   7.25   0.33   4.9
2018  75 15 47   435.2   7.37   0.34   5.0
2018  75 15 48   433.9   7.49   0.35   5.0
2018  75 15 49   431.2   7.39   0.34   4.9
2018  75 15 50   431.2   7.39   0.33   4.8
2018  75 15 51 99999.9 999.99 999.99 999.9
2018  75 15 52 99999.9 999.99 999.99 999.9
2018  75 15 53   433.6   7.14   0.32   4.7
2018  75 15 54   433.6   7.14   0.32   4.7
2018  75 15 55   433.6   7.14   0.32   4.7
2018  75 15 56 99999.9 999.99 999.99 999.9
2018  75 15 57 99999.9 999.99 999.99 999.9
2018  75 15 58 99999.9 999.99 999.99 999.9
2018  75 15 59 99999.9 999.99 999.99 999.9
2018  75 16  0 99999.9 999.99 999.99 999.9
2018  75 16  1   431.9   6.95   0.32   4.7
2018  75 16  2   431.9   6.95   0.32   4.7
2018  75 16  3 99999.9 999.99 999.99 999.9
2018  75 16  4 99999.9 999.99 999.99 999.9
2018  75 16  5 99999.9 999.99 999.99 999.9
2018  75 16  6 99999.9 999.99 999.99 999.9
2018  75 16  7 99999.9 999.99 999.99 999.9
2018  75 16  8 99999.9 999.99 999.99 999.9
2018  75 16  9   441.8   7.24   0.35   4.9
2018  75 16 10   441.8   7.24 999.99 999.9
2018  75 16 11   441.8   7.24   0.35   4.9
2018  75 16 12 99999.9 999.99 999.99 999.9
2018  75 16 13   438.5   7.59   0.38   5.0
2018  75 16 14   438.6   7.69   0.40   5.1
2018  75 16 15   441.2   7.51   0.37   5.0
2018  75 16 16   439.9   7.28   0.35   4.9
2018  75 16 17   438.8   7.10   0.35   4.9
2018  75 16 18 99999.9 999.99 999.99 999.9
2018  75 16 19 99999.9 999.99 999.99 999.9
2018  75 16 20   436.8   7.63   0.38   5.1
2018  75 16 21   438.0   7.63   0.38   5.1
2018  75 16 22   441.2   7.64   0.37   5.0
2018  75 16 23   441.2   7.64   0.37   5.0
2018  75 16 24 99999.9 999.99 999.99 999.9
2018  75 16 25   439.6   7.14   0.34   4.9
2018  75 16 26   438.7   7.12 999.99 999.9
2018  75 16 27 99999.9 999.99 999.99 999.9
2018  75 16 28 99999.9 999.99 999.99 999.9
2018  75 16 29 99999.9 999.99 999.99 999.9
2018  75 16 30 99999.9 999.99 999.99 999.9
2018  75 16 31 99999.9 999.99 999.99 999.9
2018  75 16 32   452.4   8.86   0.49   5.8
2018  75 16 33   452.4   8.86   0.47   5.7
2018  75 16 34   452.4   8.86   0.48   5.7
2018  75 16 35   438.2   9.16   0.49   5.6
2018  75 16 36   438.2   9.16   0.50   5.6
2018  75 16 37 99999.9 999.99 999.99 999.9
2018  75 16 38   430.5   9.57   0.53   5.6
2018  75 16 39   438.8   9.11   0.52   5.6
2018  75 16 40   443.7  10.30   0.61   6.1
2018  75 16 41   444.5  10.27   0.61   6.1
2018  75 16 42   445.1  10.24   0.60   6.1
2018  75 16 43   460.3  10.37   0.64   6.4
2018  75 16 44   458.8  10.23   0.62   6.3
2018  75 16 45   432.5   7.73   0.41   5.2
2018  75 16 46   443.9   8.45   0.47   5.5
2018  75 16 47   439.3   8.26   0.46   5.4
2018  75 16 48   431.3   9.10   0.54   5.6
2018  75 16 49   459.0   6.92   0.36   5.1
2018  75 16 50   463.9   6.52   0.33   5.0
2018  75 16 51   426.9   8.29   0.43   5.1
2018  75 16 52   437.7   8.46   0.44   5.4
2018  75 16 53   442.6   8.97   0.52   5.6
2018  75 16 54   446.1   9.54   0.57   5.7
2018  75 16 55 99999.9 999.99 999.99 999.9
2018  75 16 56 99999.9 999.99 999.99 999.9
2018  75 16 57 99999.9 999.99 999.99 999.9
2018  75 16 58 99999.9 999.99 999.99 999.9
2018  75 16 59 99999.9 999.99 999.99 999.9
2018  75 17  0 99999.9 999.99 999.99 999.9
2018  75 17  1 99999.9 999.99 999.99 999.9
2018  75 17  2   439.1  10.78   0.65   6.3
2018  75 17  3   440.2  10.83   0.63   6.2
2018  75 17  4   446.5  11.14   0.58   6.3
2018  75 17  5   436.5   7.92   0.41   5.2
2018  75 17  6   436.0   7.77   0.40   5.1
2018  75 17  7 99999.9 999.99 999.99 999.9
2018  75 17  8 99999.9 999.99 999.99 999.9
2018  75 17  9 99999.9 999.99 999.99 999.9
2018  75 17 10   423.1   8.38   0.44   5.1
2018  75 17 11   421.9   8.41   0.44   5.1
2018  75 17 12   419.5   8.49   0.44   5.1
2018  75 17 13 99999.9 999.99 999.99 999.9
2018  75 17 14 99999.9 999.99 999.99 999.9
2018  75 17 15 99999.9 999.99 999.99 999.9
2018  75 17 16 99999.9 999.99 999.99 999.9
2018  75 17 17   413.8   8.56   0.42   5.0
2018  75 17 18   414.5   8.70   0.42   5.0
2018  75 17 19   418.3   9.37   0.47   5.3
2018  75 17 20   419.3   9.00   0.46   5.2
2018  75 17 21   418.5   9.17   0.46   5.3
2018  75 17 22   413.4   9.85   0.50   5.4
2018  75 17 23   419.5   9.29   0.45   5.2
2018  75 17 24   417.6   9.37   0.47   5.2
2018  75 17 25   417.6   9.36   0.47   5.2
2018  75 17 26   419.4   9.16   0.43   5.2
2018  75 17 27   419.2   9.07   0.43   5.2
2018  75 17 28   418.8   8.62   0.42   5.0
2018  75 17 29   418.7   8.50   0.41   5.0
2018  75 17 30   420.0   8.08   0.39   4.9
2018  75 17 31   418.6   8.01   0.40   4.8
2018  75 17 32   414.8   8.61   0.43   5.0
2018  75 17 33   414.9   8.64   0.42   4.9
2018  75 17 34   422.9   7.14   0.35   4.6
2018  75 17 35   422.9   7.14   0.35   4.6
2018  75 17 36 99999.9 999.99 999.99 999.9
2018  75 17 37 99999.9 999.99 999.99 999.9
2018  75 17 38 99999.9 999.99 999.99 999.9
2018  75 17 39   423.2   7.12   0.34   4.6
2018  75 17 40   423.2   7.12   0.34   4.6
2018  75 17 41 99999.9 999.99 999.99 999.9
2018  75 17 42 99999.9 999.99 999.99 999.9
2018  75 17 43 99999.9 999.99 999.99 999.9
2018  75 17 44 99999.9 999.99 999.99 999.9
2018  75 17 45   421.4   7.08   0.35   4.6
2018  75 17 46   421.4   7.08   0.35   4.6
2018  75 17 47   421.4   7.08   0.35   4.6
2018  75 17 48 99999.9 999.99 999.99 999.9
2018  75 17 49   420.6   7.47   0.37   4.7
2018  75 17 50   421.7   7.32   0.36   4.6
2018  75 17 51   417.5   7.68   0.39   4.7
2018  75 17 52   417.5   7.68   0.39   4.7
2018  75 17 53   421.3   7.66   0.37   4.7
2018  75 17 54   420.2   7.29   0.36   4.6
2018  75 17 55   419.9   7.18   0.36   4.6
2018  75 17 56 99999.9 999.99 999.99 999.9
2018  75 17 57   420.2   7.16   0.36   4.5
2018  75 17 58   423.2   6.65   0.32   4.4
2018  75 17 59   421.2   7.06   0.35   4.5
2018  75 18  0   422.8   6.64   0.32   4.4
2018  75 18  1   423.3   6.76   0.33   4.4
2018  75 18  2   424.0   6.49   0.31   4.3
2018  75 18  3   422.4   6.40   0.32   4.3
2018  75 18  4   424.6   7.15   0.37   4.6
2018  75 18  5   422.6   6.93   0.36   4.5
2018  75 18  6   423.0   6.96   0.36   4.5
2018  75 18  7   423.1   6.96   0.36   4.5
2018  75 18  8 99999.9 999.99 999.99 999.9
2018  75 18  9 99999.9 999.99 999.99 999.9
2018  75 18 10   420.5   6.86   0.35   4.5
2018  75 18 11   420.5   6.86   0.35   4.5
2018  75 18 12 99999.9 999.99 999.99 999.9
2018  75 18 13 99999.9 999.99 999.99 999.9
2018  75 18 14 99999.9 999.99 999.99 999.9
2018  75 18 15 99999.9 999.99 999.99 999.9
2018  75 18 16   421.2   7.07   0.37   4.5
2018  75 18 17   421.4   7.17   0.37   4.6
2018  75 18 18   419.8   7.28   0.38   4.6
2018  75 18 19   418.9   7.59   0.41   4.7
2018  75 18 20   417.1   7.73   0.40   4.7
2018  75 18 21   417.1   7.73   0.40   4.7
2018  75 18 22 99999.9 999.99 999.99 999.9
2018  75 18 23 99999.9 999.99 999.99 999.9
2018  75 18 24   415.5   7.68   0.39   4.7
2018  75 18 25   416.0   7.66   0.39   4.7
2018  75 18 26   416.5   7.64   0.39   4.7
2018  75 18 27 99999.9 999.99 999.99 999.9
2018  75 18 28   414.9   7.45   0.38   4.6
